dataset,eval_session,query_number,true_class_id,true_class_name,true_intro_session,baseline_pred_class_id,baseline_pred_class_name,baseline_pred_intro_session,baseline_pred_conf,baseline_true_prob,baseline_pred_prob,final_pred_class_id,final_pred_class_name,final_pred_intro_session,final_pred_conf,final_true_prob,final_pred_prob,clip_true_sim,clip_pred_sim,dino_true_sim_raw,dino_pred_sim_raw,dino_true_sim_final,dino_pred_sim_final,baseline_correct,final_correct
miniimagenet,1,3229,32,black-footed ferret,0,26,Arctic fox,0,0.512416,0.083021,0.512416,26,Arctic fox,0,0.512431,0.083032,0.512431,0.690188,0.731415,0.129371,0.15858,0.129371,0.15858,0,0
miniimagenet,1,3236,32,black-footed ferret,0,28,meerkat,0,0.885955,0.099218,0.885955,28,meerkat,0,0.885962,0.099219,0.885962,0.806608,0.81076,0.174603,0.191174,0.174603,0.191174,0,0
miniimagenet,1,3294,32,black-footed ferret,0,28,meerkat,0,0.999394,0.000594,0.999394,28,meerkat,0,0.999394,0.000594,0.999394,0.745947,0.839185,0.144997,0.346545,0.144997,0.346545,0,0
miniimagenet,1,3470,34,rock beauty,0,33,three-toed sloth,0,0.654543,0.118347,0.654543,33,three-toed sloth,0,0.654553,0.118349,0.654553,0.748152,0.794089,0.128852,0.154491,0.128852,0.154491,0,0
miniimagenet,1,3604,36,ashcan,0,48,crate,0,0.998342,0.00162,0.998342,48,crate,0,0.998342,0.00162,0.998342,0.720331,0.769783,0.373215,0.519575,0.373215,0.519575,0,0
miniimagenet,1,3617,36,ashcan,0,46,cocktail shaker,0,0.999682,0.000317,0.999682,46,cocktail shaker,0,0.999682,0.000317,0.999682,0.794456,0.874636,0.25626,0.464363,0.25626,0.464363,0,0
miniimagenet,1,3619,36,ashcan,0,28,meerkat,0,0.399891,0.10665,0.399891,28,meerkat,0,0.399891,0.106188,0.399891,0.697461,0.578762,0.164276,0.063639,0.164276,0.063639,0,0
miniimagenet,1,3621,36,ashcan,0,5,toucan,0,0.38608,0.176038,0.38608,5,toucan,0,0.38608,0.176038,0.38608,0.760395,0.539321,0.304858,0.076865,0.304858,0.076865,0,0
miniimagenet,1,3624,36,ashcan,0,41,carousel,0,0.286797,0.102916,0.286797,41,carousel,0,0.286766,0.102905,0.286766,0.723143,0.704377,0.111141,0.051549,0.111141,0.051549,0,0
miniimagenet,1,3630,36,ashcan,0,37,barrel,0,0.452361,0.442061,0.452361,37,barrel,0,0.45236,0.442053,0.45236,0.611278,0.614152,0.349354,0.248417,0.349354,0.248417,0,0
miniimagenet,1,3632,36,ashcan,0,26,Arctic fox,0,0.452632,0.003918,0.452632,26,Arctic fox,0,0.452629,0.003918,0.452629,0.736775,0.733238,0.069348,0.311232,0.069348,0.311232,0,0
miniimagenet,1,3633,36,ashcan,0,46,cocktail shaker,0,0.407492,0.167974,0.407492,46,cocktail shaker,0,0.407322,0.167904,0.407322,0.769962,0.857146,0.158976,0.114263,0.158976,0.114263,0,0
miniimagenet,1,3640,36,ashcan,0,37,barrel,0,0.984309,0.015556,0.984309,37,barrel,0,0.984309,0.015556,0.984309,0.766176,0.822623,0.327454,0.410574,0.327454,0.410574,0,0
miniimagenet,1,3653,36,ashcan,0,32,black-footed ferret,0,0.328105,0.114147,0.328105,32,black-footed ferret,0,0.328102,0.114144,0.328102,0.748547,0.736816,0.040948,0.231017,0.040948,0.231017,0,0
miniimagenet,1,3656,36,ashcan,0,37,barrel,0,0.996407,0.003328,0.996407,37,barrel,0,0.996408,0.003328,0.996408,0.751308,0.818473,0.267148,0.264951,0.267148,0.264951,0,0
miniimagenet,1,3658,36,ashcan,0,42,carton,0,0.990929,0.005731,0.990929,42,carton,0,0.990928,0.005731,0.990928,0.754615,0.769242,0.200066,0.389225,0.200066,0.389225,0,0
miniimagenet,1,3661,36,ashcan,0,38,beer bottle,0,0.4694,0.033825,0.4694,38,beer bottle,0,0.469428,0.033827,0.469428,0.581066,0.631706,0.074017,0.123719,0.074017,0.123719,0,0
miniimagenet,1,3663,36,ashcan,0,46,cocktail shaker,0,0.998525,0.001377,0.998525,46,cocktail shaker,0,0.99852,0.001377,0.99852,0.672822,0.784365,0.239613,0.450673,0.239613,0.450673,0,0
miniimagenet,1,3667,36,ashcan,0,24,white wolf,0,0.390769,0.340737,0.390769,24,white wolf,0,0.39077,0.340909,0.39077,0.606186,0.461917,0.086618,0.067639,0.086618,0.067639,0,0
miniimagenet,1,3679,36,ashcan,0,56,garbage truck,0,0.999993,5e-06,0.999993,56,garbage truck,0,0.999993,5e-06,0.999993,0.712622,0.755209,0.148554,0.489444,0.148554,0.489444,0,0
miniimagenet,1,3682,36,ashcan,0,51,dome,0,0.47593,0.068503,0.47593,51,dome,0,0.476812,0.06863,0.476812,0.722177,0.776541,0.098493,0.10715,0.098493,0.10715,0,0
miniimagenet,1,3689,36,ashcan,0,53,file,0,0.443176,0.25637,0.443176,53,file,0,0.442943,0.256193,0.442943,0.788824,0.820072,0.164679,0.188186,0.164679,0.188186,0,0
miniimagenet,1,3692,36,ashcan,0,33,three-toed sloth,0,0.914673,0.004327,0.914673,33,three-toed sloth,0,0.914691,0.004327,0.914691,0.686471,0.724974,0.079953,0.194122,0.079953,0.194122,0,0
miniimagenet,1,3704,37,barrel,0,1,robin,0,0.393628,0.225164,0.393628,1,robin,0,0.393628,0.22517,0.393628,0.745015,0.600869,0.17669,0.029734,0.17669,0.029734,0,0
miniimagenet,1,3705,37,barrel,0,41,carousel,0,0.505861,0.33282,0.505861,41,carousel,0,0.505875,0.332859,0.505875,0.55671,0.60242,0.080173,0.10392,0.080173,0.10392,0,0
miniimagenet,1,3740,37,barrel,0,34,rock beauty,0,0.397904,0.24841,0.397904,34,rock beauty,0,0.397904,0.248425,0.397904,0.753082,0.565609,0.14864,0.077843,0.14864,0.077843,0,0
miniimagenet,1,3745,37,barrel,0,36,ashcan,0,0.989793,0.010111,0.989793,36,ashcan,0,0.989794,0.010111,0.989794,0.711607,0.703543,0.287448,0.448696,0.287448,0.448696,0,0
miniimagenet,1,3758,37,barrel,0,41,carousel,0,0.54691,0.060793,0.54691,41,carousel,0,0.546926,0.060797,0.546926,0.580465,0.644278,0.066793,0.115401,0.066793,0.115401,0,0
miniimagenet,1,3760,37,barrel,0,36,ashcan,0,0.76024,0.235702,0.76024,36,ashcan,0,0.760282,0.235703,0.760282,0.830927,0.823936,0.229201,0.382232,0.229201,0.382232,0,0
miniimagenet,1,3767,37,barrel,0,1,robin,0,0.408568,0.238885,0.408568,1,robin,0,0.408532,0.237891,0.408532,0.606479,0.555805,0.089615,0.113909,0.089615,0.113909,0,0
miniimagenet,1,3769,37,barrel,0,42,carton,0,0.676886,0.005754,0.676886,42,carton,0,0.676885,0.005753,0.676885,0.753349,0.682856,0.188847,0.299459,0.188847,0.299459,0,0
miniimagenet,1,3773,37,barrel,0,5,toucan,0,0.400557,0.089632,0.400557,5,toucan,0,0.40056,0.089935,0.40056,0.754608,0.602334,0.00732,0.078565,0.00732,0.078565,0,0
miniimagenet,1,3774,37,barrel,0,62,lipstick,1,0.604916,0.320837,0.604916,62,lipstick,1,0.605794,0.320487,0.605794,0.536704,0.640522,0.164019,0.2061,0.164019,0.228504,0,0
miniimagenet,1,3779,37,barrel,0,36,ashcan,0,0.99698,1e-06,0.99698,36,ashcan,0,0.99698,1e-06,0.99698,0.69675,0.836334,0.058238,0.432612,0.058238,0.432612,0,0
miniimagenet,1,3909,39,bookshop,0,42,carton,0,0.936227,0.060394,0.936227,42,carton,0,0.936224,0.060394,0.936224,0.679605,0.646889,0.317007,0.36804,0.317007,0.36804,0,0
miniimagenet,1,4049,40,cannon,0,64,missile,1,0.598838,0.005862,0.598838,64,missile,1,0.604953,0.001422,0.604953,0.784611,0.751158,0.171783,0.298302,0.171783,0.356539,0,0
miniimagenet,1,4083,40,cannon,0,28,meerkat,0,0.325156,0.006697,0.325156,28,meerkat,0,0.325156,0.006693,0.325156,0.612648,0.57616,0.127709,0.034316,0.127709,0.034316,0,0
miniimagenet,1,4131,41,carousel,0,36,ashcan,0,0.484662,0.330825,0.484662,36,ashcan,0,0.484626,0.330825,0.484626,0.621734,0.696945,0.059898,0.231967,0.059898,0.231967,0,0
miniimagenet,1,4204,42,carton,0,48,crate,0,0.811574,0.016615,0.811574,48,crate,0,0.811574,0.016615,0.811574,0.7308,0.809752,0.270919,0.361388,0.270919,0.361388,0,0
miniimagenet,1,4209,42,carton,0,48,crate,0,0.975811,0.016033,0.975811,48,crate,0,0.97575,0.016031,0.97575,0.69708,0.709771,0.157138,0.333428,0.157138,0.333428,0,0
miniimagenet,1,4211,42,carton,0,39,bookshop,0,0.989804,0.008334,0.989804,39,bookshop,0,0.989804,0.008334,0.989804,0.681368,0.70296,0.353181,0.507176,0.353181,0.507176,0,0
miniimagenet,1,4214,42,carton,0,48,crate,0,0.954234,0.045747,0.954234,48,crate,0,0.954234,0.045747,0.954234,0.737462,0.748305,0.331508,0.43759,0.331508,0.43759,0,0
miniimagenet,1,4222,42,carton,0,1,robin,0,0.374624,0.093732,0.374624,1,robin,0,0.374625,0.093823,0.374625,0.682308,0.550533,0.021059,0.048491,0.021059,0.048491,0,0
miniimagenet,1,4251,42,carton,0,39,bookshop,0,0.868051,0.001748,0.868051,39,bookshop,0,0.868051,0.001748,0.868051,0.706613,0.748659,0.204705,0.44245,0.204705,0.44245,0,0
miniimagenet,1,4255,42,carton,0,53,file,0,0.505111,0.493428,0.505111,53,file,0,0.505111,0.493428,0.505111,0.739681,0.740048,0.432467,0.368093,0.432467,0.368093,0,0
miniimagenet,1,4259,42,carton,0,38,beer bottle,0,0.999876,0.000118,0.999876,38,beer bottle,0,0.999876,0.000118,0.999876,0.594521,0.72592,0.212801,0.53791,0.212801,0.53791,0,0
miniimagenet,1,4263,42,carton,0,27,lion,0,0.45561,0.143285,0.45561,27,lion,0,0.455533,0.143176,0.455533,0.685749,0.638762,0.0611,0.101161,0.0611,0.101161,0,0
miniimagenet,1,4278,42,carton,0,48,crate,0,0.849181,0.143325,0.849181,48,crate,0,0.84918,0.143324,0.84918,0.685758,0.710352,0.275692,0.329238,0.275692,0.329238,0,0
miniimagenet,1,4287,42,carton,0,1,robin,0,0.255578,0.214956,0.255578,1,robin,0,0.255578,0.214785,0.255578,0.647581,0.477596,0.138376,0.017696,0.138376,0.017696,0,0
miniimagenet,1,4294,42,carton,0,48,crate,0,0.997186,0.002797,0.997186,48,crate,0,0.997186,0.002797,0.997186,0.57652,0.667328,0.295682,0.413449,0.295682,0.413449,0,0
miniimagenet,1,4421,44,chime,0,51,dome,0,0.593671,0.004778,0.593671,51,dome,0,0.593683,0.004778,0.593683,0.662776,0.710704,0.122755,0.277591,0.122755,0.277591,0,0
miniimagenet,1,4451,44,chime,0,28,meerkat,0,0.328776,0.228081,0.328776,28,meerkat,0,0.328776,0.227784,0.328776,0.623542,0.507988,0.137364,0.070744,0.137364,0.070744,0,0
miniimagenet,1,4528,45,clog,0,54,fire screen,0,0.529891,0.447566,0.529891,54,fire screen,0,0.529788,0.447266,0.529788,0.78899,0.794677,0.217758,0.292943,0.217758,0.292943,0,0
miniimagenet,1,4600,46,cocktail shaker,0,38,beer bottle,0,0.407872,0.088597,0.407872,38,beer bottle,0,0.411694,0.089427,0.411694,0.733548,0.75165,0.089227,0.116761,0.089227,0.116761,0,0
miniimagenet,1,4601,46,cocktail shaker,0,55,frying pan,0,0.540498,0.444046,0.540498,55,frying pan,0,0.540501,0.444046,0.540501,0.828362,0.835218,0.244095,0.224568,0.244095,0.224568,0,0
miniimagenet,1,4620,46,cocktail shaker,0,25,African hunting dog,0,0.386629,0.298636,0.386629,25,African hunting dog,0,0.386629,0.298284,0.386629,0.70228,0.553572,0.142253,0.045924,0.142253,0.045924,0,0
miniimagenet,1,4637,46,cocktail shaker,0,42,carton,0,0.505691,0.022791,0.505691,42,carton,0,0.501169,0.022587,0.501169,0.601331,0.657807,0.110892,0.145925,0.110892,0.145925,0,0
miniimagenet,1,4646,46,cocktail shaker,0,38,beer bottle,0,0.95543,0.044536,0.95543,38,beer bottle,0,0.955431,0.044536,0.955431,0.761824,0.743764,0.302793,0.395357,0.302793,0.395357,0,0
miniimagenet,1,4665,46,cocktail shaker,0,38,beer bottle,0,0.564034,0.42621,0.564034,38,beer bottle,0,0.564026,0.426189,0.564026,0.731887,0.742775,0.148507,0.27867,0.148507,0.27867,0,0
miniimagenet,1,4713,47,combination lock,0,53,file,0,0.876752,0.042949,0.876752,53,file,0,0.876742,0.042948,0.876742,0.650022,0.651384,0.212636,0.351371,0.212636,0.351371,0,0
miniimagenet,1,4720,47,combination lock,0,53,file,0,0.754323,0.244385,0.754323,53,file,0,0.754323,0.244386,0.754323,0.834918,0.800148,0.220491,0.302478,0.220491,0.302478,0,0
miniimagenet,1,4737,47,combination lock,0,57,hair slide,0,0.433469,0.064679,0.433469,57,hair slide,0,0.436131,0.065076,0.436131,0.70975,0.678507,0.088066,0.108436,0.088066,0.108436,0,0
miniimagenet,1,4752,47,combination lock,0,48,crate,0,0.997977,5.2e-05,0.997977,48,crate,0,0.997977,5.2e-05,0.997977,0.798527,0.790382,0.06559,0.292888,0.06559,0.292888,0,0
miniimagenet,1,4762,47,combination lock,0,57,hair slide,0,0.40416,0.026488,0.40416,57,hair slide,0,0.404137,0.026487,0.404137,0.707106,0.754816,0.121303,0.194743,0.121303,0.194743,0,0
miniimagenet,1,4811,48,crate,0,42,carton,0,0.972554,0.027128,0.972554,42,carton,0,0.972554,0.027128,0.972554,0.850931,0.835205,0.352309,0.519633,0.352309,0.519633,0,0
miniimagenet,1,4825,48,crate,0,42,carton,0,0.997948,0.001932,0.997948,42,carton,0,0.997948,0.001932,0.997948,0.698948,0.72305,0.325544,0.479377,0.325544,0.479377,0,0
miniimagenet,1,4833,48,crate,0,42,carton,0,0.989745,0.010249,0.989745,42,carton,0,0.989745,0.010249,0.989745,0.842892,0.818429,0.373498,0.606232,0.373498,0.606232,0,0
miniimagenet,1,4834,48,crate,0,37,barrel,0,0.999843,0.00015,0.999843,37,barrel,0,0.999843,0.00015,0.999843,0.82829,0.845767,0.243439,0.537597,0.243439,0.537597,0,0
miniimagenet,1,4836,48,crate,0,42,carton,0,0.549538,0.445546,0.549538,42,carton,0,0.549533,0.445532,0.549533,0.734136,0.662954,0.289212,0.306495,0.289212,0.306495,0,0
miniimagenet,1,4845,48,crate,0,53,file,0,0.992115,0.007885,0.992115,53,file,0,0.992115,0.007885,0.992115,0.809882,0.761403,0.429486,0.611451,0.429486,0.611451,0,0
miniimagenet,1,4867,48,crate,0,42,carton,0,0.807975,0.176607,0.807975,42,carton,0,0.807975,0.176607,0.807975,0.839705,0.786999,0.343873,0.464623,0.343873,0.464623,0,0
miniimagenet,1,4868,48,crate,0,53,file,0,0.752759,0.24446,0.752759,53,file,0,0.752758,0.244459,0.752758,0.72877,0.725772,0.307149,0.348467,0.307149,0.348467,0,0
miniimagenet,1,4874,48,crate,0,42,carton,0,0.999993,7e-06,0.999993,42,carton,0,0.999993,7e-06,0.999993,0.49856,0.46837,0.244936,0.70601,0.244936,0.70601,0,0
miniimagenet,1,4880,48,crate,0,42,carton,0,0.982559,0.011999,0.982559,42,carton,0,0.982559,0.011999,0.982559,0.758342,0.723299,0.343567,0.503359,0.343567,0.503359,0,0
miniimagenet,1,4887,48,crate,0,42,carton,0,0.823534,0.176084,0.823534,42,carton,0,0.823534,0.176084,0.823534,0.78291,0.753997,0.299496,0.301617,0.299496,0.301617,0,0
miniimagenet,1,4897,48,crate,0,50,dishrag,0,0.540646,0.000213,0.540646,50,dishrag,0,0.540709,0.000213,0.540709,0.676786,0.818891,0.007778,0.088922,0.007778,0.088922,0,0
miniimagenet,1,5181,51,dome,0,26,Arctic fox,0,0.401147,0.242992,0.401147,26,Arctic fox,0,0.401151,0.243132,0.401151,0.670513,0.618395,0.036551,0.108026,0.036551,0.108026,0,0
miniimagenet,1,5317,53,file,0,41,carousel,0,0.322586,0.089241,0.322586,41,carousel,0,0.322583,0.089047,0.322583,0.703008,0.683151,0.189082,0.100499,0.189082,0.100499,0,0
miniimagenet,1,5322,53,file,0,39,bookshop,0,0.997188,0.002805,0.997188,39,bookshop,0,0.997188,0.002805,0.997188,0.723697,0.774207,0.187852,0.511841,0.187852,0.511841,0,0
miniimagenet,1,5346,53,file,0,39,bookshop,0,0.875061,0.124596,0.875061,39,bookshop,0,0.875059,0.124595,0.875059,0.82426,0.721497,0.248913,0.401714,0.248913,0.401714,0,0
miniimagenet,1,5442,54,fire screen,0,26,Arctic fox,0,0.387126,0.085222,0.387126,26,Arctic fox,0,0.387126,0.085159,0.387126,0.788461,0.554109,0.145626,0.070019,0.145626,0.070019,0,0
miniimagenet,1,5443,54,fire screen,0,1,robin,0,0.342542,0.010749,0.342542,1,robin,0,0.342542,0.010735,0.342542,0.712754,0.467574,0.024573,-0.001086,0.024573,-0.001086,0,0
miniimagenet,1,5450,54,fire screen,0,2,triceratops,0,0.353951,0.02909,0.353951,2,triceratops,0,0.353946,0.028983,0.353946,0.604593,0.582377,0.104164,0.122743,0.104164,0.122743,0,0
miniimagenet,1,5535,55,frying pan,0,54,fire screen,0,0.520665,0.478449,0.520665,54,fire screen,0,0.520664,0.478446,0.520664,0.772211,0.770931,0.334596,0.373441,0.334596,0.373441,0,0
miniimagenet,1,5548,55,frying pan,0,57,hair slide,0,0.440374,0.019232,0.440374,57,hair slide,0,0.446118,0.019483,0.446118,0.677808,0.757226,0.165796,0.125827,0.165796,0.125827,0,0
miniimagenet,1,5593,55,frying pan,0,9,king crab,0,0.999746,0.000221,0.999746,9,king crab,0,0.999747,0.000221,0.999747,0.733205,0.827092,0.067443,0.304172,0.067443,0.304172,0,0
miniimagenet,1,5732,57,hair slide,0,38,beer bottle,0,0.999126,0.0,0.999126,38,beer bottle,0,0.999123,0.0,0.999123,0.595901,0.738801,0.015403,0.466683,0.015403,0.466683,0,0
miniimagenet,1,5752,57,hair slide,0,18,Tibetan mastiff,0,0.366908,0.016214,0.366908,18,Tibetan mastiff,0,0.366907,0.016173,0.366907,0.586584,0.558434,0.053372,0.04134,0.053372,0.04134,0,0
miniimagenet,1,5789,57,hair slide,0,57,hair slide,0,0.359075,0.359075,0.359075,63,miniskirt,1,0.451681,0.121579,0.451681,0.608038,0.60091,0.13433,0.173954,0.13433,0.258419,1,0
miniimagenet,1,6074,60,hourglass,1,44,chime,0,0.470458,0.027536,0.470458,44,chime,0,0.468513,0.030333,0.468513,0.740755,0.796848,0.096921,0.136258,0.102178,0.136258,0,0
miniimagenet,1,6122,61,iPod,1,58,holster,0,0.587597,0.351973,0.587597,58,holster,0,0.658451,0.256109,0.658451,0.595802,0.697483,0.172409,0.141729,0.146076,0.141729,0,0
miniimagenet,1,6148,61,iPod,1,57,hair slide,0,0.51168,0.071334,0.51168,57,hair slide,0,0.527055,0.04541,0.527055,0.682543,0.639386,0.142191,0.183045,0.120075,0.183045,0,0
miniimagenet,1,6206,62,lipstick,1,62,lipstick,1,0.543741,0.543741,0.543741,63,miniskirt,1,0.335035,0.277819,0.335035,0.679634,0.688075,0.266349,0.212964,0.257409,0.299791,1,0
miniimagenet,1,6217,62,lipstick,1,61,iPod,1,0.606088,0.007281,0.606088,61,iPod,1,0.606227,0.00715,0.606227,0.671268,0.730612,0.10336,0.449714,0.118167,0.479115,0,0
miniimagenet,1,6265,62,lipstick,1,62,lipstick,1,0.47816,0.47816,0.47816,63,miniskirt,1,0.357982,0.248317,0.357982,0.690976,0.723494,0.245635,0.136446,0.249091,0.213139,1,0
miniimagenet,1,6280,62,lipstick,1,63,miniskirt,1,0.606198,0.006768,0.606198,63,miniskirt,1,0.606598,0.006526,0.606598,0.674473,0.746387,0.127478,0.322058,0.11981,0.400107,0,0
miniimagenet,1,6311,63,miniskirt,1,59,horizontal bar,0,0.972265,0.028913,0.972265,59,horizontal bar,0,0.925698,0.075907,0.925698,0.636196,0.686325,0.095316,0.240185,0.144947,0.240185,0,0
miniimagenet,1,6328,63,miniskirt,1,41,carousel,0,0.346016,0.114033,0.346016,41,carousel,0,0.345071,0.277129,0.345071,0.613101,0.592052,0.035523,0.052689,0.089662,0.052689,0,0
miniimagenet,1,6357,63,miniskirt,1,39,bookshop,0,0.518602,0.081001,0.518602,39,bookshop,0,0.489873,0.20822,0.489873,0.68356,0.567131,0.028465,0.327536,0.080519,0.327536,0,0
miniimagenet,1,6369,63,miniskirt,1,50,dishrag,0,0.791649,0.214231,0.791649,50,dishrag,0,0.773183,0.232733,0.773183,0.780575,0.825202,0.187171,0.239705,0.192629,0.239705,0,0
miniimagenet,1,6370,63,miniskirt,1,33,three-toed sloth,0,0.392388,0.147545,0.392388,33,three-toed sloth,0,0.39231,0.344945,0.39231,0.544068,0.470722,0.126438,0.024781,0.185343,0.024781,0,0
miniimagenet,1,6401,64,missile,1,35,aircraft carrier,0,0.998739,0.008066,0.998739,35,aircraft carrier,0,0.992769,0.014037,0.992769,0.795809,0.839176,0.108716,0.432272,0.181494,0.432272,0,0
miniimagenet,1,6405,64,missile,1,35,aircraft carrier,0,0.946433,0.059829,0.946433,35,aircraft carrier,0,0.889274,0.117028,0.889274,0.654394,0.741036,0.130848,0.219214,0.165216,0.219214,0,0
miniimagenet,1,6432,64,missile,1,35,aircraft carrier,0,0.986097,0.018961,0.986097,35,aircraft carrier,0,0.922601,0.082654,0.922601,0.746833,0.830383,0.120235,0.330238,0.199838,0.330238,0,0
miniimagenet,1,6456,64,missile,1,40,cannon,0,0.731042,0.273835,0.731042,40,cannon,0,0.555227,0.450643,0.555227,0.702382,0.774858,0.147271,0.172949,0.198919,0.172949,0,0
miniimagenet,1,6467,64,missile,1,35,aircraft carrier,0,0.844827,0.161409,0.844827,35,aircraft carrier,0,0.652206,0.354291,0.652206,0.729876,0.755435,0.131176,0.276894,0.187397,0.276894,0,0
miniimagenet,2,62,0,house finch,0,1,robin,0,0.785673,0.206567,0.785673,1,robin,0,0.785589,0.206521,0.785589,0.79687,0.785439,0.146794,0.166448,0.146794,0.166448,0,0
miniimagenet,2,76,0,house finch,0,59,horizontal bar,0,0.462444,0.060621,0.462444,59,horizontal bar,0,0.463611,0.0608,0.463611,0.668189,0.662979,0.122181,0.165218,0.122181,0.165218,0,0
miniimagenet,2,91,0,house finch,0,44,chime,0,0.371872,0.000588,0.371872,44,chime,0,0.371881,0.000588,0.371881,0.558832,0.62967,0.029096,0.147194,0.029096,0.147194,0,0
miniimagenet,2,379,3,green mamba,0,24,white wolf,0,0.400465,0.252431,0.400465,24,white wolf,0,0.400444,0.250555,0.400444,0.735887,0.663725,0.045253,0.091733,0.045253,0.091733,0,0
miniimagenet,2,490,4,harvestman,0,33,three-toed sloth,0,0.352408,0.010674,0.352408,33,three-toed sloth,0,0.35241,0.010762,0.35241,0.773625,0.71068,0.078057,0.107396,0.078057,0.107396,0,0
miniimagenet,2,714,7,jellyfish,0,41,carousel,0,0.434473,0.140193,0.434473,41,carousel,0,0.433911,0.138719,0.433911,0.76838,0.686684,0.094406,0.10103,0.094406,0.10103,0,0
miniimagenet,2,816,8,nematode,0,1,robin,0,0.394714,0.366544,0.394714,1,robin,0,0.394714,0.366467,0.394714,0.801295,0.645845,0.049796,0.061636,0.049796,0.061636,0,0
miniimagenet,2,881,8,nematode,0,25,African hunting dog,0,0.400267,0.194933,0.400267,25,African hunting dog,0,0.400256,0.194373,0.400256,0.688584,0.607333,0.032521,0.052144,0.032521,0.052144,0,0
miniimagenet,2,1163,11,Walker hound,0,12,Ibizan hound,0,0.573945,0.421299,0.573945,12,Ibizan hound,0,0.573949,0.421309,0.573949,0.857335,0.846957,0.241552,0.240452,0.241552,0.240452,0,0
miniimagenet,2,1212,12,Ibizan hound,0,13,Saluki,0,0.999999,1e-06,0.999999,13,Saluki,0,0.999999,1e-06,0.999999,0.848221,0.866464,0.211907,0.589945,0.211907,0.589945,0,0
miniimagenet,2,1228,12,Ibizan hound,0,11,Walker hound,0,0.986062,0.01391,0.986062,11,Walker hound,0,0.986062,0.01391,0.986062,0.86829,0.863193,0.376897,0.513293,0.376897,0.513293,0,0
miniimagenet,2,1238,12,Ibizan hound,0,13,Saluki,0,0.996332,0.003663,0.996332,13,Saluki,0,0.996332,0.003663,0.996332,0.755038,0.776341,0.37975,0.558744,0.37975,0.558744,0,0
miniimagenet,2,1263,12,Ibizan hound,0,13,Saluki,0,0.999825,0.000175,0.999825,13,Saluki,0,0.999825,0.000175,0.999825,0.847635,0.867972,0.387591,0.668171,0.387591,0.668171,0,0
miniimagenet,2,1290,12,Ibizan hound,0,11,Walker hound,0,0.555701,0.024614,0.555701,11,Walker hound,0,0.555701,0.024614,0.555701,0.787853,0.789656,0.191547,0.218697,0.191547,0.218697,0,0
miniimagenet,2,1306,13,Saluki,0,12,Ibizan hound,0,0.871288,0.128664,0.871288,12,Ibizan hound,0,0.871288,0.128664,0.871288,0.858041,0.853884,0.468833,0.510606,0.468833,0.510606,0,0
miniimagenet,2,1309,13,Saluki,0,18,Tibetan mastiff,0,0.674811,0.001234,0.674811,18,Tibetan mastiff,0,0.674811,0.001234,0.674811,0.793979,0.84193,0.188966,0.392792,0.188966,0.392792,0,0
miniimagenet,2,1355,13,Saluki,0,33,three-toed sloth,0,0.396972,0.252391,0.396972,33,three-toed sloth,0,0.396972,0.252391,0.396972,0.690972,0.602877,0.209563,0.107606,0.209563,0.107606,0,0
miniimagenet,2,1358,13,Saluki,0,12,Ibizan hound,0,0.634887,0.365113,0.634887,12,Ibizan hound,0,0.634887,0.365113,0.634887,0.871102,0.853214,0.606518,0.655271,0.606518,0.655271,0,0
miniimagenet,2,1364,13,Saluki,0,11,Walker hound,0,0.986451,0.013455,0.986451,11,Walker hound,0,0.986451,0.013455,0.986451,0.82855,0.788092,0.309536,0.540062,0.309536,0.540062,0,0
miniimagenet,2,1374,13,Saluki,0,12,Ibizan hound,0,0.928981,0.071012,0.928981,12,Ibizan hound,0,0.928981,0.071012,0.928981,0.888258,0.889913,0.453464,0.522446,0.453464,0.522446,0,0
miniimagenet,2,1376,13,Saluki,0,12,Ibizan hound,0,0.952209,0.047734,0.952209,12,Ibizan hound,0,0.952209,0.047734,0.952209,0.853346,0.86247,0.503154,0.549546,0.503154,0.549546,0,0
miniimagenet,2,1508,15,Gordon setter,0,14,golden retriever,0,0.385717,0.039312,0.385717,14,golden retriever,0,0.385716,0.039312,0.385716,0.765714,0.775946,0.095647,0.213835,0.095647,0.213835,0,0
miniimagenet,2,1560,15,Gordon setter,0,14,golden retriever,0,0.997729,0.000116,0.997729,14,golden retriever,0,0.997729,0.000116,0.997729,0.799009,0.81478,0.319553,0.590377,0.319553,0.590377,0,0
miniimagenet,2,1591,15,Gordon setter,0,14,golden retriever,0,0.517664,0.482252,0.517664,14,golden retriever,0,0.517664,0.482252,0.517664,0.807406,0.813645,0.430748,0.505208,0.430748,0.505208,0,0
miniimagenet,2,1593,15,Gordon setter,0,22,Newfoundland,0,0.552111,0.000958,0.552111,22,Newfoundland,0,0.552111,0.000958,0.552111,0.878641,0.877336,0.141612,0.323411,0.141612,0.323411,0,0
miniimagenet,2,1612,16,komondor,0,23,miniature poodle,0,0.992408,0.001916,0.992408,23,miniature poodle,0,0.992408,0.001916,0.992408,0.806536,0.84278,0.239339,0.414433,0.239339,0.414433,0,0
miniimagenet,2,1665,16,komondor,0,23,miniature poodle,0,0.962853,0.037126,0.962853,23,miniature poodle,0,0.962853,0.037126,0.962853,0.826773,0.838588,0.192301,0.335388,0.192301,0.335388,0,0
miniimagenet,2,1676,16,komondor,0,23,miniature poodle,0,0.674394,0.32544,0.674394,23,miniature poodle,0,0.674394,0.32544,0.674394,0.844205,0.884859,0.295266,0.435074,0.295266,0.435074,0,0
