eval_session,class_id,class_name,intro_session,query_count,accuracy
5,57,Pigeon Guillemot,0,28,96.429
5,58,California Gull,0,30,36.667
5,59,Glaucous winged Gull,0,29,58.621
5,60,Heermann Gull,0,30,96.667
5,61,Herring Gull,0,30,23.333
5,62,Ivory Gull,0,30,100.0
5,63,Ring billed Gull,0,30,66.667
5,64,Slaty backed Gull,0,20,25.0
5,65,Western Gull,0,30,80.0
5,66,Anna Hummingbird,0,30,43.333
5,67,Ruby throated Hummingbird,0,30,60.0
5,68,Rufous Hummingbird,0,30,53.333
5,69,Green Violetear,0,30,86.667
5,70,Long tailed Jaeger,0,30,56.667
5,71,Pomarine Jaeger,0,30,93.333
5,72,Blue Jay,0,30,96.667
5,73,Florida Jay,0,30,100.0
5,74,Green Jay,0,27,100.0
5,75,Dark eyed Junco,0,30,100.0
5,76,Tropical Kingbird,0,30,96.667
5,77,Gray Kingbird,0,29,100.0
5,78,Belted Kingfisher,0,30,96.667
5,79,Green Kingfisher,0,30,83.333
5,80,Pied Kingfisher,0,30,96.667
5,81,Ringed Kingfisher,0,30,90.0
5,82,White breasted Kingfisher,0,30,96.667
5,83,Red legged Kittiwake,0,23,86.957
5,84,Horned Lark,0,30,96.667
5,85,Pacific Loon,0,30,100.0
5,86,Mallard,0,30,100.0
5,87,Western Meadowlark,0,30,100.0
5,88,Hooded Merganser,0,30,80.0
5,89,Red breasted Merganser,0,30,96.667
5,90,Mockingbird,0,30,100.0
5,91,Nighthawk,0,30,100.0
5,92,Clark Nutcracker,0,30,100.0
5,93,White breasted Nuthatch,0,30,100.0
5,94,Baltimore Oriole,0,30,96.667
5,95,Hooded Oriole,0,30,83.333
5,96,Orchard Oriole,0,29,82.759
5,97,Scott Oriole,0,30,93.333
5,98,Ovenbird,0,30,90.0
5,99,Brown Pelican,0,30,100.0
5,100,White Pelican,1,20,100.0
5,101,Western Wood Pewee,1,30,60.0
5,102,Sayornis,1,30,80.0
5,103,American Pipit,1,30,96.667
5,104,Whip poor Will,1,19,10.526
5,105,Horned Puffin,1,30,100.0
5,106,Common Raven,1,30,53.333
5,107,White necked Raven,1,30,86.667
5,108,American Redstart,1,30,93.333
5,109,Geococcyx,1,30,100.0
5,110,Loggerhead Shrike,2,30,56.667
5,111,Great Grey Shrike,2,30,76.667
5,112,Baird Sparrow,2,20,70.0
5,113,Black throated Sparrow,2,30,100.0
5,114,Brewer Sparrow,2,29,41.379
5,115,Chipping Sparrow,2,30,80.0
5,116,Clay colored Sparrow,2,29,86.207
5,117,House Sparrow,2,30,93.333
5,118,Field Sparrow,2,29,75.862
5,119,Fox Sparrow,2,30,83.333
5,120,Grasshopper Sparrow,3,30,83.333
5,121,Harris Sparrow,3,30,96.667
5,122,Henslow Sparrow,3,30,80.0
5,123,Le Conte Sparrow,3,29,44.828
5,124,Lincoln Sparrow,3,29,86.207
5,125,Nelson Sharp tailed Sparrow,3,30,76.667
5,126,Savannah Sparrow,3,30,80.0
5,127,Seaside Sparrow,3,30,83.333
5,128,Song Sparrow,3,30,80.0
5,129,Tree Sparrow,3,30,40.0
5,130,Vesper Sparrow,4,30,93.333
5,131,White crowned Sparrow,4,30,96.667
5,132,White throated Sparrow,4,30,93.333
5,133,Cape Glossy Starling,4,30,100.0
5,134,Bank Swallow,4,30,86.667
5,135,Barn Swallow,4,30,86.667
5,136,Cliff Swallow,4,30,56.667
5,137,Tree Swallow,4,30,90.0
5,138,Scarlet Tanager,4,30,96.667
5,139,Summer Tanager,4,30,96.667
5,140,Artic Tern,5,29,13.793
5,141,Black Tern,5,30,80.0
5,142,Caspian Tern,5,30,16.667
5,143,Common Tern,5,30,53.333
5,144,Elegant Tern,5,30,53.333
5,145,Forsters Tern,5,30,40.0
5,146,Least Tern,5,30,80.0
5,147,Green tailed Towhee,5,30,100.0
5,148,Brown Thrasher,5,29,100.0
5,149,Sage Thrasher,5,30,96.667
6,0,Black footed Albatross,0,30,96.667
6,1,Laysan Albatross,0,30,90.0
6,2,Sooty Albatross,0,28,100.0
6,3,Groove billed Ani,0,30,100.0
6,4,Crested Auklet,0,14,92.857
6,5,Least Auklet,0,11,100.0
6,6,Parakeet Auklet,0,23,95.652
6,7,Rhinoceros Auklet,0,18,88.889
6,8,Brewer Blackbird,0,29,72.414
6,9,Red winged Blackbird,0,30,100.0
6,10,Rusty Blackbird,0,30,66.667
6,11,Yellow headed Blackbird,0,26,100.0
6,12,Bobolink,0,30,96.667
6,13,Indigo Bunting,0,30,100.0
6,14,Lazuli Bunting,0,28,96.429
6,15,Painted Bunting,0,28,96.429
6,16,Cardinal,0,27,100.0
6,17,Spotted Catbird,0,15,100.0
6,18,Gray Catbird,0,29,100.0
6,19,Yellow breasted Chat,0,29,100.0
6,20,Eastern Towhee,0,30,100.0
6,21,Chuck will Widow,0,26,92.308
6,22,Brandt Cormorant,0,29,72.414
6,23,Red faced Cormorant,0,22,86.364
6,24,Pelagic Cormorant,0,30,70.0
6,25,Bronzed Cowbird,0,30,93.333
6,26,Shiny Cowbird,0,30,73.333
6,27,Brown Creeper,0,29,100.0
6,28,American Crow,0,30,80.0
6,29,Fish Crow,0,30,60.0
6,30,Black billed Cuckoo,0,30,86.667
6,31,Mangrove Cuckoo,0,23,91.304
6,32,Yellow billed Cuckoo,0,29,96.552
6,33,Gray crowned Rosy Finch,0,29,100.0
6,34,Purple Finch,0,30,100.0
6,35,Northern Flicker,0,30,100.0
6,36,Acadian Flycatcher,0,29,62.069
6,37,Great Crested Flycatcher,0,30,93.333
6,38,Least Flycatcher,0,29,37.931
6,39,Olive sided Flycatcher,0,30,93.333
6,40,Scissor tailed Flycatcher,0,30,100.0
6,41,Vermilion Flycatcher,0,30,100.0
6,42,Yellow bellied Flycatcher,0,29,55.172
6,43,Frigatebird,0,30,100.0
6,44,Northern Fulmar,0,30,100.0
6,45,Gadwall,0,30,100.0
6,46,American Goldfinch,0,30,100.0
6,47,European Goldfinch,0,30,100.0
6,48,Boat tailed Grackle,0,30,66.667
6,49,Eared Grebe,0,30,73.333
6,50,Horned Grebe,0,30,86.667
6,51,Pied billed Grebe,0,30,100.0
6,52,Western Grebe,0,30,100.0
6,53,Blue Grosbeak,0,30,90.0
6,54,Evening Grosbeak,0,30,100.0
6,55,Pine Grosbeak,0,30,96.667
6,56,Rose breasted Grosbeak,0,30,100.0
6,57,Pigeon Guillemot,0,28,96.429
6,58,California Gull,0,30,36.667
6,59,Glaucous winged Gull,0,29,58.621
6,60,Heermann Gull,0,30,96.667
6,61,Herring Gull,0,30,23.333
6,62,Ivory Gull,0,30,100.0
6,63,Ring billed Gull,0,30,66.667
6,64,Slaty backed Gull,0,20,25.0
6,65,Western Gull,0,30,80.0
6,66,Anna Hummingbird,0,30,43.333
6,67,Ruby throated Hummingbird,0,30,60.0
6,68,Rufous Hummingbird,0,30,50.0
6,69,Green Violetear,0,30,86.667
6,70,Long tailed Jaeger,0,30,56.667
6,71,Pomarine Jaeger,0,30,93.333
6,72,Blue Jay,0,30,96.667
6,73,Florida Jay,0,30,100.0
6,74,Green Jay,0,27,100.0
6,75,Dark eyed Junco,0,30,100.0
6,76,Tropical Kingbird,0,30,96.667
6,77,Gray Kingbird,0,29,100.0
6,78,Belted Kingfisher,0,30,96.667
6,79,Green Kingfisher,0,30,83.333
6,80,Pied Kingfisher,0,30,96.667
6,81,Ringed Kingfisher,0,30,90.0
6,82,White breasted Kingfisher,0,30,96.667
6,83,Red legged Kittiwake,0,23,86.957
6,84,Horned Lark,0,30,96.667
6,85,Pacific Loon,0,30,100.0
6,86,Mallard,0,30,100.0
6,87,Western Meadowlark,0,30,100.0
6,88,Hooded Merganser,0,30,80.0
6,89,Red breasted Merganser,0,30,96.667
6,90,Mockingbird,0,30,100.0
6,91,Nighthawk,0,30,100.0
6,92,Clark Nutcracker,0,30,100.0
6,93,White breasted Nuthatch,0,30,100.0
6,94,Baltimore Oriole,0,30,96.667
6,95,Hooded Oriole,0,30,83.333
6,96,Orchard Oriole,0,29,82.759
6,97,Scott Oriole,0,30,93.333
6,98,Ovenbird,0,30,90.0
6,99,Brown Pelican,0,30,100.0
6,100,White Pelican,1,20,100.0
6,101,Western Wood Pewee,1,30,60.0
6,102,Sayornis,1,30,80.0
6,103,American Pipit,1,30,96.667
6,104,Whip poor Will,1,19,10.526
6,105,Horned Puffin,1,30,100.0
6,106,Common Raven,1,30,53.333
6,107,White necked Raven,1,30,86.667
6,108,American Redstart,1,30,90.0
6,109,Geococcyx,1,30,100.0
6,110,Loggerhead Shrike,2,30,56.667
6,111,Great Grey Shrike,2,30,76.667
6,112,Baird Sparrow,2,20,70.0
6,113,Black throated Sparrow,2,30,100.0
6,114,Brewer Sparrow,2,29,41.379
6,115,Chipping Sparrow,2,30,80.0
6,116,Clay colored Sparrow,2,29,86.207
6,117,House Sparrow,2,30,93.333
6,118,Field Sparrow,2,29,75.862
6,119,Fox Sparrow,2,30,83.333
6,120,Grasshopper Sparrow,3,30,83.333
6,121,Harris Sparrow,3,30,96.667
6,122,Henslow Sparrow,3,30,80.0
6,123,Le Conte Sparrow,3,29,44.828
6,124,Lincoln Sparrow,3,29,86.207
6,125,Nelson Sharp tailed Sparrow,3,30,76.667
6,126,Savannah Sparrow,3,30,80.0
6,127,Seaside Sparrow,3,30,83.333
6,128,Song Sparrow,3,30,80.0
6,129,Tree Sparrow,3,30,40.0
6,130,Vesper Sparrow,4,30,93.333
6,131,White crowned Sparrow,4,30,96.667
6,132,White throated Sparrow,4,30,93.333
6,133,Cape Glossy Starling,4,30,100.0
6,134,Bank Swallow,4,30,86.667
6,135,Barn Swallow,4,30,86.667
6,136,Cliff Swallow,4,30,56.667
6,137,Tree Swallow,4,30,90.0
6,138,Scarlet Tanager,4,30,96.667
6,139,Summer Tanager,4,30,96.667
6,140,Artic Tern,5,29,13.793
6,141,Black Tern,5,30,80.0
6,142,Caspian Tern,5,30,16.667
6,143,Common Tern,5,30,53.333
6,144,Elegant Tern,5,30,53.333
6,145,Forsters Tern,5,30,40.0
6,146,Least Tern,5,30,80.0
6,147,Green tailed Towhee,5,30,100.0
6,148,Brown Thrasher,5,29,100.0
6,149,Sage Thrasher,5,30,96.667
6,150,Black capped Vireo,6,21,95.238
6,151,Blue headed Vireo,6,30,83.333
6,152,Philadelphia Vireo,6,29,86.207
6,153,Red eyed Vireo,6,30,93.333
6,154,Warbling Vireo,6,30,80.0
6,155,White eyed Vireo,6,30,96.667
6,156,Yellow throated Vireo,6,29,89.655
6,157,Bay breasted Warbler,6,30,96.667
6,158,Black and white Warbler,6,30,100.0
6,159,Black throated Blue Warbler,6,29,100.0
7,0,Black footed Albatross,0,30,96.667
7,1,Laysan Albatross,0,30,90.0
7,2,Sooty Albatross,0,28,100.0
7,3,Groove billed Ani,0,30,100.0
7,4,Crested Auklet,0,14,92.857
7,5,Least Auklet,0,11,100.0
7,6,Parakeet Auklet,0,23,95.652
7,7,Rhinoceros Auklet,0,18,88.889
7,8,Brewer Blackbird,0,29,72.414
7,9,Red winged Blackbird,0,30,100.0
7,10,Rusty Blackbird,0,30,66.667
7,11,Yellow headed Blackbird,0,26,100.0
7,12,Bobolink,0,30,96.667
7,13,Indigo Bunting,0,30,100.0
7,14,Lazuli Bunting,0,28,96.429
7,15,Painted Bunting,0,28,96.429
7,16,Cardinal,0,27,100.0
7,17,Spotted Catbird,0,15,100.0
7,18,Gray Catbird,0,29,100.0
7,19,Yellow breasted Chat,0,29,100.0
7,20,Eastern Towhee,0,30,100.0
7,21,Chuck will Widow,0,26,92.308
7,22,Brandt Cormorant,0,29,72.414
7,23,Red faced Cormorant,0,22,86.364
7,24,Pelagic Cormorant,0,30,70.0
7,25,Bronzed Cowbird,0,30,93.333
7,26,Shiny Cowbird,0,30,73.333
7,27,Brown Creeper,0,29,100.0
7,28,American Crow,0,30,80.0
7,29,Fish Crow,0,30,60.0
7,30,Black billed Cuckoo,0,30,86.667
7,31,Mangrove Cuckoo,0,23,91.304
7,32,Yellow billed Cuckoo,0,29,96.552
7,33,Gray crowned Rosy Finch,0,29,100.0
7,34,Purple Finch,0,30,100.0
7,35,Northern Flicker,0,30,100.0
7,36,Acadian Flycatcher,0,29,62.069
7,37,Great Crested Flycatcher,0,30,93.333
7,38,Least Flycatcher,0,29,37.931
7,39,Olive sided Flycatcher,0,30,93.333
7,40,Scissor tailed Flycatcher,0,30,100.0
7,41,Vermilion Flycatcher,0,30,100.0
7,42,Yellow bellied Flycatcher,0,29,55.172
7,43,Frigatebird,0,30,100.0
7,44,Northern Fulmar,0,30,100.0
7,45,Gadwall,0,30,100.0
7,46,American Goldfinch,0,30,100.0
7,47,European Goldfinch,0,30,100.0
7,48,Boat tailed Grackle,0,30,66.667
7,49,Eared Grebe,0,30,73.333
7,50,Horned Grebe,0,30,86.667
7,51,Pied billed Grebe,0,30,100.0
7,52,Western Grebe,0,30,100.0
7,53,Blue Grosbeak,0,30,90.0
7,54,Evening Grosbeak,0,30,100.0
7,55,Pine Grosbeak,0,30,96.667
7,56,Rose breasted Grosbeak,0,30,100.0
7,57,Pigeon Guillemot,0,28,96.429
7,58,California Gull,0,30,36.667
7,59,Glaucous winged Gull,0,29,58.621
7,60,Heermann Gull,0,30,96.667
7,61,Herring Gull,0,30,23.333
7,62,Ivory Gull,0,30,100.0
7,63,Ring billed Gull,0,30,66.667
7,64,Slaty backed Gull,0,20,25.0
7,65,Western Gull,0,30,80.0
7,66,Anna Hummingbird,0,30,43.333
7,67,Ruby throated Hummingbird,0,30,60.0
7,68,Rufous Hummingbird,0,30,53.333
7,69,Green Violetear,0,30,86.667
7,70,Long tailed Jaeger,0,30,56.667
7,71,Pomarine Jaeger,0,30,93.333
7,72,Blue Jay,0,30,96.667
7,73,Florida Jay,0,30,100.0
7,74,Green Jay,0,27,100.0
7,75,Dark eyed Junco,0,30,100.0
7,76,Tropical Kingbird,0,30,96.667
7,77,Gray Kingbird,0,29,100.0
7,78,Belted Kingfisher,0,30,96.667
7,79,Green Kingfisher,0,30,83.333
7,80,Pied Kingfisher,0,30,96.667
7,81,Ringed Kingfisher,0,30,90.0
7,82,White breasted Kingfisher,0,30,96.667
7,83,Red legged Kittiwake,0,23,86.957
7,84,Horned Lark,0,30,96.667
7,85,Pacific Loon,0,30,100.0
7,86,Mallard,0,30,100.0
7,87,Western Meadowlark,0,30,100.0
7,88,Hooded Merganser,0,30,80.0
7,89,Red breasted Merganser,0,30,96.667
7,90,Mockingbird,0,30,100.0
7,91,Nighthawk,0,30,100.0
7,92,Clark Nutcracker,0,30,100.0
7,93,White breasted Nuthatch,0,30,100.0
7,94,Baltimore Oriole,0,30,96.667
7,95,Hooded Oriole,0,30,80.0
7,96,Orchard Oriole,0,29,82.759
7,97,Scott Oriole,0,30,93.333
7,98,Ovenbird,0,30,90.0
7,99,Brown Pelican,0,30,100.0
7,100,White Pelican,1,20,100.0
7,101,Western Wood Pewee,1,30,60.0
7,102,Sayornis,1,30,80.0
7,103,American Pipit,1,30,96.667
7,104,Whip poor Will,1,19,10.526
7,105,Horned Puffin,1,30,100.0
7,106,Common Raven,1,30,53.333
7,107,White necked Raven,1,30,86.667
7,108,American Redstart,1,30,90.0
7,109,Geococcyx,1,30,100.0
7,110,Loggerhead Shrike,2,30,56.667
7,111,Great Grey Shrike,2,30,76.667
7,112,Baird Sparrow,2,20,70.0
7,113,Black throated Sparrow,2,30,100.0
7,114,Brewer Sparrow,2,29,41.379
7,115,Chipping Sparrow,2,30,80.0
7,116,Clay colored Sparrow,2,29,86.207
7,117,House Sparrow,2,30,93.333
7,118,Field Sparrow,2,29,75.862
7,119,Fox Sparrow,2,30,83.333
7,120,Grasshopper Sparrow,3,30,83.333
7,121,Harris Sparrow,3,30,96.667
7,122,Henslow Sparrow,3,30,80.0
7,123,Le Conte Sparrow,3,29,44.828
7,124,Lincoln Sparrow,3,29,86.207
7,125,Nelson Sharp tailed Sparrow,3,30,76.667
7,126,Savannah Sparrow,3,30,80.0
7,127,Seaside Sparrow,3,30,83.333
7,128,Song Sparrow,3,30,80.0
7,129,Tree Sparrow,3,30,40.0
7,130,Vesper Sparrow,4,30,93.333
7,131,White crowned Sparrow,4,30,96.667
7,132,White throated Sparrow,4,30,93.333
7,133,Cape Glossy Starling,4,30,100.0
7,134,Bank Swallow,4,30,86.667
7,135,Barn Swallow,4,30,86.667
7,136,Cliff Swallow,4,30,56.667
7,137,Tree Swallow,4,30,90.0
7,138,Scarlet Tanager,4,30,96.667
7,139,Summer Tanager,4,30,96.667
7,140,Artic Tern,5,29,13.793
7,141,Black Tern,5,30,80.0
7,142,Caspian Tern,5,30,16.667
7,143,Common Tern,5,30,53.333
7,144,Elegant Tern,5,30,53.333
7,145,Forsters Tern,5,30,40.0
7,146,Least Tern,5,30,80.0
7,147,Green tailed Towhee,5,30,100.0
7,148,Brown Thrasher,5,29,100.0
7,149,Sage Thrasher,5,30,96.667
7,150,Black capped Vireo,6,21,95.238
7,151,Blue headed Vireo,6,30,83.333
7,152,Philadelphia Vireo,6,29,86.207
7,153,Red eyed Vireo,6,30,93.333
7,154,Warbling Vireo,6,30,76.667
7,155,White eyed Vireo,6,30,96.667
7,156,Yellow throated Vireo,6,29,86.207
7,157,Bay breasted Warbler,6,30,96.667
7,158,Black and white Warbler,6,30,100.0
7,159,Black throated Blue Warbler,6,29,100.0
7,160,Blue winged Warbler,7,30,96.667
7,161,Canada Warbler,7,30,96.667
7,162,Cape May Warbler,7,30,100.0
7,163,Cerulean Warbler,7,30,100.0
7,164,Chestnut sided Warbler,7,30,80.0
7,165,Golden winged Warbler,7,29,93.103
7,166,Hooded Warbler,7,30,93.333
7,167,Kentucky Warbler,7,29,93.103
7,168,Magnolia Warbler,7,29,96.552
7,169,Mourning Warbler,7,30,90.0
8,0,Black footed Albatross,0,30,96.667
8,1,Laysan Albatross,0,30,90.0
8,2,Sooty Albatross,0,28,100.0
8,3,Groove billed Ani,0,30,100.0
8,4,Crested Auklet,0,14,92.857
8,5,Least Auklet,0,11,100.0
8,6,Parakeet Auklet,0,23,95.652
8,7,Rhinoceros Auklet,0,18,88.889
8,8,Brewer Blackbird,0,29,72.414
8,9,Red winged Blackbird,0,30,100.0
8,10,Rusty Blackbird,0,30,66.667
8,11,Yellow headed Blackbird,0,26,100.0
8,12,Bobolink,0,30,96.667
8,13,Indigo Bunting,0,30,100.0
8,14,Lazuli Bunting,0,28,96.429
8,15,Painted Bunting,0,28,96.429
8,16,Cardinal,0,27,100.0
8,17,Spotted Catbird,0,15,100.0
8,18,Gray Catbird,0,29,100.0
8,19,Yellow breasted Chat,0,29,100.0
8,20,Eastern Towhee,0,30,100.0
8,21,Chuck will Widow,0,26,92.308
8,22,Brandt Cormorant,0,29,72.414
8,23,Red faced Cormorant,0,22,86.364
8,24,Pelagic Cormorant,0,30,70.0
8,25,Bronzed Cowbird,0,30,93.333
8,26,Shiny Cowbird,0,30,73.333
8,27,Brown Creeper,0,29,100.0
8,28,American Crow,0,30,80.0
8,29,Fish Crow,0,30,60.0
8,30,Black billed Cuckoo,0,30,86.667
8,31,Mangrove Cuckoo,0,23,91.304
8,32,Yellow billed Cuckoo,0,29,96.552
8,33,Gray crowned Rosy Finch,0,29,100.0
8,34,Purple Finch,0,30,100.0
8,35,Northern Flicker,0,30,100.0
8,36,Acadian Flycatcher,0,29,58.621
8,37,Great Crested Flycatcher,0,30,93.333
8,38,Least Flycatcher,0,29,37.931
8,39,Olive sided Flycatcher,0,30,93.333
8,40,Scissor tailed Flycatcher,0,30,100.0
8,41,Vermilion Flycatcher,0,30,100.0
8,42,Yellow bellied Flycatcher,0,29,55.172
8,43,Frigatebird,0,30,100.0
8,44,Northern Fulmar,0,30,100.0
8,45,Gadwall,0,30,100.0
8,46,American Goldfinch,0,30,100.0
8,47,European Goldfinch,0,30,100.0
8,48,Boat tailed Grackle,0,30,66.667
8,49,Eared Grebe,0,30,73.333
8,50,Horned Grebe,0,30,86.667
8,51,Pied billed Grebe,0,30,100.0
8,52,Western Grebe,0,30,100.0
8,53,Blue Grosbeak,0,30,90.0
8,54,Evening Grosbeak,0,30,100.0
8,55,Pine Grosbeak,0,30,96.667
8,56,Rose breasted Grosbeak,0,30,100.0
8,57,Pigeon Guillemot,0,28,96.429
8,58,California Gull,0,30,36.667
8,59,Glaucous winged Gull,0,29,58.621
8,60,Heermann Gull,0,30,96.667
8,61,Herring Gull,0,30,23.333
8,62,Ivory Gull,0,30,100.0
8,63,Ring billed Gull,0,30,66.667
8,64,Slaty backed Gull,0,20,25.0
8,65,Western Gull,0,30,80.0
8,66,Anna Hummingbird,0,30,43.333
8,67,Ruby throated Hummingbird,0,30,56.667
8,68,Rufous Hummingbird,0,30,53.333
8,69,Green Violetear,0,30,86.667
8,70,Long tailed Jaeger,0,30,56.667
8,71,Pomarine Jaeger,0,30,93.333
8,72,Blue Jay,0,30,96.667
8,73,Florida Jay,0,30,100.0
8,74,Green Jay,0,27,100.0
8,75,Dark eyed Junco,0,30,100.0
8,76,Tropical Kingbird,0,30,96.667
8,77,Gray Kingbird,0,29,100.0
8,78,Belted Kingfisher,0,30,96.667
8,79,Green Kingfisher,0,30,83.333
8,80,Pied Kingfisher,0,30,96.667
8,81,Ringed Kingfisher,0,30,90.0
8,82,White breasted Kingfisher,0,30,96.667
8,83,Red legged Kittiwake,0,23,86.957
8,84,Horned Lark,0,30,96.667
8,85,Pacific Loon,0,30,100.0
8,86,Mallard,0,30,100.0
8,87,Western Meadowlark,0,30,100.0
8,88,Hooded Merganser,0,30,80.0
8,89,Red breasted Merganser,0,30,96.667
8,90,Mockingbird,0,30,100.0
8,91,Nighthawk,0,30,100.0
8,92,Clark Nutcracker,0,30,100.0
8,93,White breasted Nuthatch,0,30,100.0
8,94,Baltimore Oriole,0,30,96.667
8,95,Hooded Oriole,0,30,80.0
8,96,Orchard Oriole,0,29,82.759
8,97,Scott Oriole,0,30,93.333
8,98,Ovenbird,0,30,90.0
8,99,Brown Pelican,0,30,100.0
8,100,White Pelican,1,20,100.0
8,101,Western Wood Pewee,1,30,60.0
8,102,Sayornis,1,30,83.333
8,103,American Pipit,1,30,96.667
8,104,Whip poor Will,1,19,10.526
8,105,Horned Puffin,1,30,100.0
8,106,Common Raven,1,30,53.333
8,107,White necked Raven,1,30,86.667
8,108,American Redstart,1,30,90.0
8,109,Geococcyx,1,30,100.0
8,110,Loggerhead Shrike,2,30,56.667
8,111,Great Grey Shrike,2,30,76.667
8,112,Baird Sparrow,2,20,70.0
8,113,Black throated Sparrow,2,30,100.0
8,114,Brewer Sparrow,2,29,41.379
8,115,Chipping Sparrow,2,30,80.0
8,116,Clay colored Sparrow,2,29,86.207
8,117,House Sparrow,2,30,90.0
8,118,Field Sparrow,2,29,75.862
8,119,Fox Sparrow,2,30,83.333
8,120,Grasshopper Sparrow,3,30,83.333
8,121,Harris Sparrow,3,30,96.667
8,122,Henslow Sparrow,3,30,80.0
8,123,Le Conte Sparrow,3,29,44.828
8,124,Lincoln Sparrow,3,29,86.207
8,125,Nelson Sharp tailed Sparrow,3,30,76.667
8,126,Savannah Sparrow,3,30,80.0
8,127,Seaside Sparrow,3,30,83.333
8,128,Song Sparrow,3,30,80.0
8,129,Tree Sparrow,3,30,40.0
8,130,Vesper Sparrow,4,30,93.333
8,131,White crowned Sparrow,4,30,96.667
8,132,White throated Sparrow,4,30,93.333
8,133,Cape Glossy Starling,4,30,100.0
8,134,Bank Swallow,4,30,86.667
8,135,Barn Swallow,4,30,86.667
8,136,Cliff Swallow,4,30,56.667
8,137,Tree Swallow,4,30,90.0
8,138,Scarlet Tanager,4,30,96.667
8,139,Summer Tanager,4,30,96.667
8,140,Artic Tern,5,29,13.793
8,141,Black Tern,5,30,80.0
8,142,Caspian Tern,5,30,16.667
8,143,Common Tern,5,30,53.333
8,144,Elegant Tern,5,30,53.333
8,145,Forsters Tern,5,30,40.0
8,146,Least Tern,5,30,80.0
8,147,Green tailed Towhee,5,30,96.667
8,148,Brown Thrasher,5,29,100.0
8,149,Sage Thrasher,5,30,96.667
8,150,Black capped Vireo,6,21,95.238
8,151,Blue headed Vireo,6,30,83.333
8,152,Philadelphia Vireo,6,29,82.759
8,153,Red eyed Vireo,6,30,93.333
8,154,Warbling Vireo,6,30,83.333
8,155,White eyed Vireo,6,30,96.667
8,156,Yellow throated Vireo,6,29,79.31
8,157,Bay breasted Warbler,6,30,93.333
8,158,Black and white Warbler,6,30,100.0
8,159,Black throated Blue Warbler,6,29,100.0
8,160,Blue winged Warbler,7,30,86.667
8,161,Canada Warbler,7,30,93.333
8,162,Cape May Warbler,7,30,100.0
8,163,Cerulean Warbler,7,30,100.0
8,164,Chestnut sided Warbler,7,30,80.0
8,165,Golden winged Warbler,7,29,93.103
8,166,Hooded Warbler,7,30,66.667
8,167,Kentucky Warbler,7,29,93.103
8,168,Magnolia Warbler,7,29,86.207
8,169,Mourning Warbler,7,30,90.0
8,170,Myrtle Warbler,8,30,93.333
8,171,Nashville Warbler,8,30,93.333
8,172,Orange crowned Warbler,8,30,86.667
8,173,Palm Warbler,8,30,93.333
8,174,Pine Warbler,8,30,96.667
8,175,Prairie Warbler,8,30,96.667
8,176,Prothonotary Warbler,8,30,100.0
8,177,Swainson Warbler,8,26,100.0
8,178,Tennessee Warbler,8,29,27.586
8,179,Wilson Warbler,8,30,96.667
9,0,Black footed Albatross,0,30,96.667
9,1,Laysan Albatross,0,30,90.0
9,2,Sooty Albatross,0,28,100.0
9,3,Groove billed Ani,0,30,100.0
9,4,Crested Auklet,0,14,92.857
9,5,Least Auklet,0,11,100.0
9,6,Parakeet Auklet,0,23,95.652
9,7,Rhinoceros Auklet,0,18,88.889
9,8,Brewer Blackbird,0,29,72.414
9,9,Red winged Blackbird,0,30,100.0
9,10,Rusty Blackbird,0,30,66.667
9,11,Yellow headed Blackbird,0,26,100.0
9,12,Bobolink,0,30,96.667
9,13,Indigo Bunting,0,30,100.0
9,14,Lazuli Bunting,0,28,96.429
9,15,Painted Bunting,0,28,96.429
9,16,Cardinal,0,27,100.0
9,17,Spotted Catbird,0,15,100.0
9,18,Gray Catbird,0,29,100.0
9,19,Yellow breasted Chat,0,29,100.0
9,20,Eastern Towhee,0,30,100.0
9,21,Chuck will Widow,0,26,92.308
9,22,Brandt Cormorant,0,29,68.966
9,23,Red faced Cormorant,0,22,86.364
9,24,Pelagic Cormorant,0,30,70.0
9,25,Bronzed Cowbird,0,30,93.333
9,26,Shiny Cowbird,0,30,73.333
9,27,Brown Creeper,0,29,100.0
9,28,American Crow,0,30,80.0
9,29,Fish Crow,0,30,60.0
9,30,Black billed Cuckoo,0,30,86.667
9,31,Mangrove Cuckoo,0,23,91.304
9,32,Yellow billed Cuckoo,0,29,96.552
9,33,Gray crowned Rosy Finch,0,29,100.0
9,34,Purple Finch,0,30,100.0
9,35,Northern Flicker,0,30,100.0
9,36,Acadian Flycatcher,0,29,58.621
9,37,Great Crested Flycatcher,0,30,93.333
9,38,Least Flycatcher,0,29,37.931
9,39,Olive sided Flycatcher,0,30,90.0
9,40,Scissor tailed Flycatcher,0,30,100.0
9,41,Vermilion Flycatcher,0,30,100.0
9,42,Yellow bellied Flycatcher,0,29,55.172
9,43,Frigatebird,0,30,100.0
9,44,Northern Fulmar,0,30,100.0
9,45,Gadwall,0,30,100.0
9,46,American Goldfinch,0,30,100.0
9,47,European Goldfinch,0,30,100.0
9,48,Boat tailed Grackle,0,30,66.667
9,49,Eared Grebe,0,30,76.667
9,50,Horned Grebe,0,30,86.667
9,51,Pied billed Grebe,0,30,100.0
9,52,Western Grebe,0,30,100.0
9,53,Blue Grosbeak,0,30,90.0
9,54,Evening Grosbeak,0,30,100.0
9,55,Pine Grosbeak,0,30,96.667
