dataset,eval_session,query_number,true_class_id,true_class_name,true_intro_session,baseline_pred_class_id,baseline_pred_class_name,baseline_pred_intro_session,baseline_pred_conf,baseline_true_prob,baseline_pred_prob,final_pred_class_id,final_pred_class_name,final_pred_intro_session,final_pred_conf,final_true_prob,final_pred_prob,clip_true_sim,clip_pred_sim,dino_true_sim_raw,dino_pred_sim_raw,dino_true_sim_final,dino_pred_sim_final,baseline_correct,final_correct
cub200,10,1069,39,Olive sided Flycatcher,0,134,Bank Swallow,4,0.605436,0.0,0.605436,134,Bank Swallow,4,0.521316,0.0,0.521316,0.764838,0.810372,0.083752,0.338545,0.083752,0.331563,0,0
cub200,10,1071,39,Olive sided Flycatcher,0,30,Black billed Cuckoo,0,0.352625,0.349624,0.352625,30,Black billed Cuckoo,0,0.357512,0.354436,0.357512,0.811726,0.790875,0.382773,0.418565,0.382773,0.418565,0,0
cub200,10,1081,39,Olive sided Flycatcher,0,101,Western Wood Pewee,1,0.565987,0.433528,0.565987,101,Western Wood Pewee,1,0.732897,0.067899,0.732897,0.896446,0.907095,0.827071,0.82493,0.827071,0.855464,0,0
cub200,10,1152,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.554459,0.031374,0.554459,36,Acadian Flycatcher,0,0.554404,0.03137,0.554404,0.905933,0.906543,0.755515,0.792642,0.755515,0.792642,0,0
cub200,10,1153,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.448251,0.276659,0.448251,36,Acadian Flycatcher,0,0.448217,0.276648,0.448217,0.895408,0.892416,0.783106,0.779677,0.783106,0.779677,0,0
cub200,10,1154,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.852744,0.103859,0.852744,36,Acadian Flycatcher,0,0.852741,0.103859,0.852741,0.90129,0.90221,0.864003,0.882354,0.864003,0.882354,0,0
cub200,10,1156,42,Yellow bellied Flycatcher,0,178,Tennessee Warbler,8,0.429054,3e-06,0.429054,178,Tennessee Warbler,8,0.470987,0.0,0.470987,0.840791,0.835998,0.426737,0.672384,0.426737,0.715763,0,0
cub200,10,1158,42,Yellow bellied Flycatcher,0,38,Least Flycatcher,0,0.532196,0.07056,0.532196,38,Least Flycatcher,0,0.532051,0.070529,0.532051,0.907448,0.919734,0.826399,0.837892,0.826399,0.837892,0,0
cub200,10,1159,42,Yellow bellied Flycatcher,0,161,Canada Warbler,7,0.32794,0.000749,0.32794,179,Wilson Warbler,8,0.310048,0.000257,0.310048,0.915679,0.914638,0.494867,0.596439,0.494867,0.650285,0,0
cub200,10,1163,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.877951,0.093341,0.877951,36,Acadian Flycatcher,0,0.877877,0.093331,0.877877,0.877967,0.881105,0.610663,0.627214,0.610663,0.627214,0,0
cub200,10,1165,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.745462,0.106435,0.745462,36,Acadian Flycatcher,0,0.744373,0.106226,0.744373,0.878586,0.883988,0.639963,0.653985,0.639963,0.653985,0,0
cub200,10,1170,42,Yellow bellied Flycatcher,0,101,Western Wood Pewee,1,0.465234,0.005021,0.465234,101,Western Wood Pewee,1,0.712782,0.001319,0.712782,0.933343,0.916969,0.737068,0.816157,0.737068,0.852158,0,0
cub200,10,1171,42,Yellow bellied Flycatcher,0,76,Tropical Kingbird,0,0.999742,0.0,0.999742,76,Tropical Kingbird,0,0.999742,0.0,0.999742,0.829261,0.920423,0.3116,0.75293,0.3116,0.75293,0,0
cub200,10,1172,42,Yellow bellied Flycatcher,0,156,Yellow throated Vireo,6,0.461681,1e-06,0.461681,156,Yellow throated Vireo,6,0.688784,0.0,0.688784,0.867376,0.88014,0.338597,0.603666,0.338597,0.622478,0,0
cub200,10,1176,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.555084,0.404773,0.555084,36,Acadian Flycatcher,0,0.555098,0.404778,0.555098,0.929715,0.930181,0.865722,0.86181,0.865722,0.86181,0,0
cub200,10,1178,42,Yellow bellied Flycatcher,0,168,Magnolia Warbler,7,0.346454,0.0,0.346454,171,Nashville Warbler,8,0.339542,0.0,0.339542,0.830144,0.85475,0.267302,0.568209,0.267302,0.59585,0,0
cub200,10,1330,48,Boat tailed Grackle,0,8,Brewer Blackbird,0,0.532372,0.312742,0.532372,8,Brewer Blackbird,0,0.532855,0.312897,0.532855,0.879275,0.910674,0.714607,0.718406,0.714607,0.718406,0,0
cub200,10,1331,48,Boat tailed Grackle,0,10,Rusty Blackbird,0,0.999365,0.000578,0.999365,10,Rusty Blackbird,0,0.999365,0.000578,0.999365,0.812395,0.855201,0.507114,0.637187,0.507114,0.637187,0,0
cub200,10,1332,48,Boat tailed Grackle,0,10,Rusty Blackbird,0,0.999968,1.3e-05,0.999968,10,Rusty Blackbird,0,0.999968,1.3e-05,0.999968,0.891927,0.899937,0.372059,0.585477,0.372059,0.585477,0,0
cub200,10,1337,48,Boat tailed Grackle,0,90,Mockingbird,0,0.934117,0.001327,0.934117,90,Mockingbird,0,0.934117,0.001327,0.934117,0.897465,0.893913,0.358572,0.498589,0.358572,0.498589,0,0
cub200,10,1339,48,Boat tailed Grackle,0,10,Rusty Blackbird,0,0.788179,0.208199,0.788179,10,Rusty Blackbird,0,0.788179,0.208199,0.788179,0.90411,0.902638,0.483871,0.58832,0.483871,0.58832,0,0
cub200,10,1340,48,Boat tailed Grackle,0,48,Boat tailed Grackle,0,0.562137,0.562137,0.562137,133,Cape Glossy Starling,4,0.628014,0.321083,0.628014,0.906212,0.913187,0.740312,0.705149,0.740312,0.743705,1,0
cub200,10,1341,48,Boat tailed Grackle,0,8,Brewer Blackbird,0,0.502185,0.475177,0.502185,8,Brewer Blackbird,0,0.503994,0.477986,0.503994,0.931237,0.944796,0.866605,0.867204,0.866605,0.867204,0,0
cub200,10,1343,48,Boat tailed Grackle,0,10,Rusty Blackbird,0,0.789004,0.199687,0.789004,10,Rusty Blackbird,0,0.788997,0.199687,0.788997,0.832993,0.842863,0.427888,0.55419,0.427888,0.55419,0,0
cub200,10,1350,48,Boat tailed Grackle,0,10,Rusty Blackbird,0,0.797671,0.202232,0.797671,10,Rusty Blackbird,0,0.797671,0.202232,0.797671,0.894647,0.886994,0.461056,0.580525,0.461056,0.580525,0,0
cub200,10,1351,48,Boat tailed Grackle,0,10,Rusty Blackbird,0,0.793913,0.20353,0.793913,10,Rusty Blackbird,0,0.793913,0.20353,0.793913,0.897816,0.885541,0.51747,0.632711,0.51747,0.632711,0,0
cub200,10,1366,49,Eared Grebe,0,50,Horned Grebe,0,0.532546,0.443711,0.532546,50,Horned Grebe,0,0.532546,0.443711,0.532546,0.948437,0.949672,0.897121,0.892196,0.897121,0.892196,0,0
cub200,10,1367,49,Eared Grebe,0,50,Horned Grebe,0,0.674823,0.32485,0.674823,50,Horned Grebe,0,0.674823,0.32485,0.674823,0.917636,0.910834,0.87499,0.886074,0.87499,0.886074,0,0
cub200,10,1370,49,Eared Grebe,0,50,Horned Grebe,0,0.626347,0.370913,0.626347,50,Horned Grebe,0,0.626347,0.370913,0.626347,0.955888,0.953155,0.886484,0.890665,0.886484,0.890665,0,0
cub200,10,1373,49,Eared Grebe,0,50,Horned Grebe,0,0.732302,0.226028,0.732302,50,Horned Grebe,0,0.732302,0.226028,0.732302,0.936139,0.945419,0.820623,0.831646,0.820623,0.831646,0,0
cub200,10,1375,49,Eared Grebe,0,50,Horned Grebe,0,0.728275,0.210376,0.728275,50,Horned Grebe,0,0.728275,0.210376,0.728275,0.867051,0.86691,0.910942,0.927458,0.910942,0.927458,0,0
cub200,10,1377,49,Eared Grebe,0,50,Horned Grebe,0,0.71982,0.279745,0.71982,50,Horned Grebe,0,0.71982,0.279745,0.71982,0.921351,0.922694,0.856374,0.865886,0.856374,0.865886,0,0
cub200,10,1384,49,Eared Grebe,0,50,Horned Grebe,0,0.581559,0.402213,0.581559,50,Horned Grebe,0,0.581559,0.402213,0.581559,0.958278,0.965125,0.919982,0.919378,0.919982,0.919378,0,0
cub200,10,1390,50,Horned Grebe,0,49,Eared Grebe,0,0.535802,0.408233,0.535802,49,Eared Grebe,0,0.535802,0.408233,0.535802,0.936605,0.932782,0.855821,0.860308,0.855821,0.860308,0,0
cub200,10,1396,50,Horned Grebe,0,49,Eared Grebe,0,0.872988,0.112635,0.872988,49,Eared Grebe,0,0.872988,0.112635,0.872988,0.958694,0.960997,0.903698,0.939279,0.903698,0.939279,0,0
cub200,10,1409,50,Horned Grebe,0,49,Eared Grebe,0,0.531283,0.454517,0.531283,49,Eared Grebe,0,0.531283,0.454517,0.531283,0.910158,0.90075,0.796553,0.796821,0.796553,0.796821,0,0
cub200,10,1415,50,Horned Grebe,0,49,Eared Grebe,0,0.59607,0.388414,0.59607,49,Eared Grebe,0,0.59607,0.388414,0.59607,0.927608,0.917227,0.810324,0.81373,0.810324,0.81373,0,0
cub200,10,1479,53,Blue Grosbeak,0,13,Indigo Bunting,0,0.8286,0.17137,0.8286,13,Indigo Bunting,0,0.8286,0.17137,0.8286,0.945826,0.951035,0.751542,0.772443,0.751542,0.772443,0,0
cub200,10,1489,53,Blue Grosbeak,0,13,Indigo Bunting,0,0.860196,0.139752,0.860196,13,Indigo Bunting,0,0.860196,0.139752,0.860196,0.910523,0.908307,0.716703,0.750518,0.716703,0.750518,0,0
cub200,10,1504,53,Blue Grosbeak,0,14,Lazuli Bunting,0,0.906354,0.028917,0.906354,14,Lazuli Bunting,0,0.906328,0.028916,0.906328,0.892843,0.909496,0.38922,0.46037,0.38922,0.46037,0,0
cub200,10,1555,55,Pine Grosbeak,0,34,Purple Finch,0,0.999996,4e-06,0.999996,34,Purple Finch,0,0.999996,4e-06,0.999996,0.884293,0.896591,0.575568,0.817811,0.575568,0.817811,0,0
cub200,10,1601,57,Pigeon Guillemot,0,7,Rhinoceros Auklet,0,0.603255,0.002986,0.603255,7,Rhinoceros Auklet,0,0.604007,0.002989,0.604007,0.900549,0.91607,0.400506,0.491419,0.400506,0.491419,0,0
cub200,10,1628,58,California Gull,0,65,Western Gull,0,0.692729,0.253198,0.692729,65,Western Gull,0,0.692729,0.253198,0.692729,0.946383,0.941604,0.848622,0.862728,0.848622,0.862728,0,0
cub200,10,1631,58,California Gull,0,65,Western Gull,0,0.585045,0.373556,0.585045,65,Western Gull,0,0.585045,0.373556,0.585045,0.873586,0.877221,0.842244,0.853859,0.842244,0.853859,0,0
cub200,10,1633,58,California Gull,0,65,Western Gull,0,0.861984,0.116671,0.861984,65,Western Gull,0,0.861984,0.116671,0.861984,0.937049,0.956021,0.872646,0.898586,0.872646,0.898586,0,0
cub200,10,1635,58,California Gull,0,59,Glaucous winged Gull,0,0.478616,0.129557,0.478616,59,Glaucous winged Gull,0,0.478616,0.129557,0.478616,0.853014,0.877839,0.892058,0.908718,0.892058,0.908718,0,0
cub200,10,1638,58,California Gull,0,65,Western Gull,0,0.724445,0.23736,0.724445,65,Western Gull,0,0.724445,0.23736,0.724445,0.951566,0.947977,0.893155,0.910528,0.893155,0.910528,0,0
cub200,10,1640,58,California Gull,0,63,Ring billed Gull,0,0.395756,0.064715,0.395756,63,Ring billed Gull,0,0.395756,0.064715,0.395756,0.907307,0.919067,0.754265,0.797031,0.754265,0.797031,0,0
cub200,10,1641,58,California Gull,0,63,Ring billed Gull,0,0.43221,0.272802,0.43221,63,Ring billed Gull,0,0.43221,0.272802,0.43221,0.891889,0.882323,0.888688,0.894438,0.888688,0.894438,0,0
cub200,10,1642,58,California Gull,0,63,Ring billed Gull,0,0.446117,0.339358,0.446117,63,Ring billed Gull,0,0.446117,0.339358,0.446117,0.928789,0.931898,0.888624,0.894324,0.888624,0.894324,0,0
cub200,10,1643,58,California Gull,0,65,Western Gull,0,0.539586,0.140336,0.539586,65,Western Gull,0,0.539586,0.140336,0.539586,0.857988,0.862909,0.570871,0.583033,0.570871,0.583033,0,0
cub200,10,1644,58,California Gull,0,63,Ring billed Gull,0,0.415587,0.251116,0.415587,63,Ring billed Gull,0,0.415587,0.251116,0.415587,0.940221,0.941459,0.875506,0.886893,0.875506,0.886893,0,0
cub200,10,1645,58,California Gull,0,65,Western Gull,0,0.636499,0.280401,0.636499,65,Western Gull,0,0.636499,0.280401,0.636499,0.941984,0.950093,0.834249,0.840273,0.834249,0.840273,0,0
cub200,10,1646,58,California Gull,0,65,Western Gull,0,0.797733,0.155172,0.797733,65,Western Gull,0,0.797733,0.155172,0.797733,0.930888,0.936043,0.887548,0.905994,0.887548,0.905994,0,0
cub200,10,1647,58,California Gull,0,65,Western Gull,0,0.572267,0.332655,0.572267,65,Western Gull,0,0.572267,0.332655,0.572267,0.941894,0.941649,0.923971,0.929001,0.923971,0.929001,0,0
cub200,10,1649,58,California Gull,0,83,Red legged Kittiwake,0,0.730451,0.003292,0.730451,83,Red legged Kittiwake,0,0.73045,0.003292,0.73045,0.8994,0.898715,0.49323,0.622584,0.49323,0.622584,0,0
cub200,10,1650,58,California Gull,0,65,Western Gull,0,0.741916,0.22119,0.741916,65,Western Gull,0,0.741916,0.22119,0.741916,0.938294,0.941796,0.882972,0.895492,0.882972,0.895492,0,0
cub200,10,1651,58,California Gull,0,65,Western Gull,0,0.79182,0.183666,0.79182,65,Western Gull,0,0.79182,0.183666,0.79182,0.957187,0.966462,0.915111,0.92745,0.915111,0.92745,0,0
cub200,10,1653,58,California Gull,0,65,Western Gull,0,0.792846,0.16325,0.792846,65,Western Gull,0,0.792846,0.16325,0.792846,0.897279,0.897946,0.809937,0.83287,0.809937,0.83287,0,0
cub200,10,1654,58,California Gull,0,59,Glaucous winged Gull,0,0.408738,0.015041,0.408738,59,Glaucous winged Gull,0,0.408738,0.015041,0.408738,0.896796,0.902407,0.652308,0.712318,0.652308,0.712318,0,0
cub200,10,1655,58,California Gull,0,64,Slaty backed Gull,0,0.666074,0.003069,0.666074,64,Slaty backed Gull,0,0.666074,0.003069,0.666074,0.918162,0.931463,0.528795,0.64668,0.528795,0.64668,0,0
cub200,10,1658,59,Glaucous winged Gull,0,65,Western Gull,0,0.338468,0.064065,0.338468,65,Western Gull,0,0.338468,0.064065,0.338468,0.906161,0.905037,0.63773,0.644819,0.63773,0.644819,0,0
cub200,10,1659,59,Glaucous winged Gull,0,83,Red legged Kittiwake,0,0.41332,0.002539,0.41332,83,Red legged Kittiwake,0,0.41332,0.002539,0.41332,0.91327,0.91159,0.564889,0.664653,0.564889,0.664653,0,0
cub200,10,1661,59,Glaucous winged Gull,0,65,Western Gull,0,0.76798,0.03048,0.76798,65,Western Gull,0,0.76798,0.03048,0.76798,0.909844,0.917628,0.816707,0.855043,0.816707,0.855043,0,0
cub200,10,1663,59,Glaucous winged Gull,0,65,Western Gull,0,0.583614,0.046852,0.583614,65,Western Gull,0,0.583614,0.046852,0.583614,0.929068,0.937091,0.837048,0.861348,0.837048,0.861348,0,0
cub200,10,1664,59,Glaucous winged Gull,0,65,Western Gull,0,0.660971,0.097422,0.660971,65,Western Gull,0,0.660971,0.097422,0.660971,0.918971,0.917106,0.873145,0.890904,0.873145,0.890904,0,0
cub200,10,1665,59,Glaucous winged Gull,0,63,Ring billed Gull,0,0.537107,0.076206,0.537107,63,Ring billed Gull,0,0.537107,0.076206,0.537107,0.873672,0.882447,0.80951,0.82418,0.80951,0.82418,0,0
cub200,10,1668,59,Glaucous winged Gull,0,65,Western Gull,0,0.587415,0.035153,0.587415,65,Western Gull,0,0.587415,0.035153,0.587415,0.926561,0.932114,0.898511,0.915776,0.898511,0.915776,0,0
cub200,10,1673,59,Glaucous winged Gull,0,65,Western Gull,0,0.689686,0.09197,0.689686,65,Western Gull,0,0.689686,0.09197,0.689686,0.939184,0.949474,0.89935,0.918541,0.89935,0.918541,0,0
cub200,10,1675,59,Glaucous winged Gull,0,65,Western Gull,0,0.563752,0.073122,0.563752,65,Western Gull,0,0.563752,0.073122,0.563752,0.938357,0.947926,0.891811,0.910193,0.891811,0.910193,0,0
cub200,10,1679,59,Glaucous winged Gull,0,65,Western Gull,0,0.510185,0.136492,0.510185,65,Western Gull,0,0.510185,0.136492,0.510185,0.901122,0.897515,0.891159,0.901457,0.891159,0.901457,0,0
cub200,10,1681,59,Glaucous winged Gull,0,58,California Gull,0,0.419731,0.191459,0.419731,58,California Gull,0,0.419731,0.191459,0.419731,0.941837,0.937768,0.922217,0.930854,0.922217,0.930854,0,0
cub200,10,1682,59,Glaucous winged Gull,0,65,Western Gull,0,0.699389,0.123892,0.699389,65,Western Gull,0,0.699389,0.123892,0.699389,0.965684,0.971541,0.926365,0.943603,0.926365,0.943603,0,0
cub200,10,1695,60,Heermann Gull,0,64,Slaty backed Gull,0,0.637024,0.273518,0.637024,64,Slaty backed Gull,0,0.637024,0.273518,0.637024,0.920318,0.924282,0.65836,0.708115,0.65836,0.708115,0,0
cub200,10,1718,61,Herring Gull,0,65,Western Gull,0,0.616285,0.079815,0.616285,65,Western Gull,0,0.616285,0.079815,0.616285,0.881517,0.890734,0.86462,0.881002,0.86462,0.881002,0,0
cub200,10,1719,61,Herring Gull,0,58,California Gull,0,0.373,0.24772,0.373,58,California Gull,0,0.373,0.24772,0.373,0.928938,0.932586,0.898552,0.904102,0.898552,0.904102,0,0
cub200,10,1720,61,Herring Gull,0,58,California Gull,0,0.481246,0.159478,0.481246,58,California Gull,0,0.481246,0.159478,0.481246,0.941967,0.942044,0.847089,0.856538,0.847089,0.856538,0,0
cub200,10,1722,61,Herring Gull,0,63,Ring billed Gull,0,0.503726,0.075559,0.503726,63,Ring billed Gull,0,0.503726,0.075559,0.503726,0.902445,0.908416,0.85858,0.876025,0.85858,0.876025,0,0
cub200,10,1723,61,Herring Gull,0,65,Western Gull,0,0.796452,0.02673,0.796452,65,Western Gull,0,0.796452,0.02673,0.796452,0.876549,0.895634,0.810979,0.844366,0.810979,0.844366,0,0
cub200,10,1724,61,Herring Gull,0,58,California Gull,0,0.387896,0.281896,0.387896,58,California Gull,0,0.387896,0.281896,0.387896,0.95458,0.942822,0.894721,0.904091,0.894721,0.904091,0,0
cub200,10,1725,61,Herring Gull,0,64,Slaty backed Gull,0,0.918431,0.011069,0.918431,64,Slaty backed Gull,0,0.918431,0.011069,0.918431,0.870502,0.88662,0.663631,0.737081,0.663631,0.737081,0,0
cub200,10,1726,61,Herring Gull,0,83,Red legged Kittiwake,0,0.938669,0.035043,0.938669,83,Red legged Kittiwake,0,0.938669,0.035043,0.938669,0.915536,0.91255,0.606333,0.690824,0.606333,0.690824,0,0
cub200,10,1727,61,Herring Gull,0,58,California Gull,0,0.383062,0.120858,0.383062,58,California Gull,0,0.383062,0.120858,0.383062,0.926779,0.931158,0.891967,0.900544,0.891967,0.900544,0,0
cub200,10,1728,61,Herring Gull,0,65,Western Gull,0,0.451818,0.256822,0.451818,65,Western Gull,0,0.451818,0.256822,0.451818,0.802918,0.795986,0.882463,0.891896,0.882463,0.891896,0,0
cub200,10,1729,61,Herring Gull,0,65,Western Gull,0,0.648781,0.080376,0.648781,65,Western Gull,0,0.648781,0.080376,0.648781,0.947568,0.957253,0.923908,0.94339,0.923908,0.94339,0,0
cub200,10,1730,61,Herring Gull,0,65,Western Gull,0,0.465539,0.060883,0.465539,65,Western Gull,0,0.465539,0.060883,0.465539,0.859928,0.854073,0.863909,0.886648,0.863909,0.886648,0,0
cub200,10,1732,61,Herring Gull,0,83,Red legged Kittiwake,0,0.425391,0.382471,0.425391,83,Red legged Kittiwake,0,0.425391,0.382471,0.425391,0.899718,0.898368,0.54938,0.570169,0.54938,0.570169,0,0
cub200,10,1733,61,Herring Gull,0,58,California Gull,0,0.576374,0.102891,0.576374,58,California Gull,0,0.576374,0.102891,0.576374,0.902184,0.906518,0.783432,0.800637,0.783432,0.800637,0,0
cub200,10,1735,61,Herring Gull,0,64,Slaty backed Gull,0,0.783113,0.001026,0.783113,64,Slaty backed Gull,0,0.783113,0.001026,0.783113,0.857854,0.868682,0.388466,0.516958,0.388466,0.516958,0,0
cub200,10,1736,61,Herring Gull,0,64,Slaty backed Gull,0,0.75288,0.020811,0.75288,64,Slaty backed Gull,0,0.75288,0.020811,0.75288,0.93665,0.953965,0.77838,0.842596,0.77838,0.842596,0,0
cub200,10,1737,61,Herring Gull,0,58,California Gull,0,0.462853,0.03027,0.462853,58,California Gull,0,0.462853,0.03027,0.462853,0.918861,0.918564,0.834483,0.863442,0.834483,0.863442,0,0
cub200,10,1738,61,Herring Gull,0,65,Western Gull,0,0.69031,0.074785,0.69031,65,Western Gull,0,0.69031,0.074785,0.69031,0.940814,0.944416,0.896142,0.926529,0.896142,0.926529,0,0
cub200,10,1739,61,Herring Gull,0,65,Western Gull,0,0.579039,0.086118,0.579039,65,Western Gull,0,0.579039,0.086118,0.579039,0.954467,0.965024,0.903742,0.921677,0.903742,0.921677,0,0
cub200,10,1741,61,Herring Gull,0,65,Western Gull,0,0.5637,0.08913,0.5637,65,Western Gull,0,0.5637,0.08913,0.5637,0.933294,0.939266,0.916235,0.932377,0.916235,0.932377,0,0
cub200,10,1742,61,Herring Gull,0,65,Western Gull,0,0.365402,0.137963,0.365402,65,Western Gull,0,0.365402,0.137963,0.365402,0.950518,0.940299,0.829595,0.839092,0.829595,0.839092,0,0
cub200,10,1744,61,Herring Gull,0,59,Glaucous winged Gull,0,0.675737,0.216441,0.675737,59,Glaucous winged Gull,0,0.675737,0.216441,0.675737,0.899824,0.905749,0.821299,0.84734,0.821299,0.84734,0,0
cub200,10,1745,61,Herring Gull,0,59,Glaucous winged Gull,0,0.446643,0.044828,0.446643,59,Glaucous winged Gull,0,0.446643,0.044828,0.446643,0.886106,0.893268,0.844101,0.886467,0.844101,0.886467,0,0
cub200,10,1779,63,Ring billed Gull,0,83,Red legged Kittiwake,0,0.682995,0.041319,0.682995,83,Red legged Kittiwake,0,0.682995,0.041319,0.682995,0.925274,0.925189,0.645503,0.706448,0.645503,0.706448,0,0
cub200,10,1780,63,Ring billed Gull,0,83,Red legged Kittiwake,0,0.632107,0.305105,0.632107,83,Red legged Kittiwake,0,0.632103,0.305104,0.632103,0.902119,0.859474,0.585242,0.662553,0.585242,0.662553,0,0
cub200,10,1781,63,Ring billed Gull,0,58,California Gull,0,0.550722,0.256379,0.550722,58,California Gull,0,0.550722,0.256379,0.550722,0.946149,0.946413,0.858488,0.86661,0.858488,0.86661,0,0
cub200,10,1784,63,Ring billed Gull,0,60,Heermann Gull,0,0.423946,0.070004,0.423946,60,Heermann Gull,0,0.423946,0.070004,0.423946,0.96089,0.957552,0.727288,0.753146,0.727288,0.753146,0,0
cub200,10,1785,63,Ring billed Gull,0,59,Glaucous winged Gull,0,0.547039,0.059459,0.547039,59,Glaucous winged Gull,0,0.547039,0.059459,0.547039,0.882499,0.887426,0.815364,0.857202,0.815364,0.857202,0,0
cub200,10,1787,63,Ring billed Gull,0,58,California Gull,0,0.384776,0.275633,0.384776,58,California Gull,0,0.384776,0.275633,0.384776,0.844438,0.838821,0.837556,0.847388,0.837556,0.847388,0,0
cub200,10,1790,63,Ring billed Gull,0,58,California Gull,0,0.718746,0.132369,0.718746,58,California Gull,0,0.718746,0.132369,0.718746,0.939712,0.947881,0.90852,0.923827,0.90852,0.923827,0,0
cub200,10,1792,63,Ring billed Gull,0,59,Glaucous winged Gull,0,0.549986,0.057884,0.549986,59,Glaucous winged Gull,0,0.549986,0.057884,0.549986,0.873496,0.876488,0.69664,0.729627,0.69664,0.729627,0,0
cub200,10,1793,63,Ring billed Gull,0,64,Slaty backed Gull,0,0.639697,0.048302,0.639697,64,Slaty backed Gull,0,0.639697,0.048302,0.639697,0.888682,0.890599,0.602973,0.649086,0.602973,0.649086,0,0
cub200,10,1803,63,Ring billed Gull,0,58,California Gull,0,0.440182,0.251195,0.440182,58,California Gull,0,0.440182,0.251195,0.440182,0.960673,0.959623,0.899837,0.904707,0.899837,0.904707,0,0
cub200,10,1806,64,Slaty backed Gull,0,65,Western Gull,0,0.690983,0.03627,0.690983,65,Western Gull,0,0.690983,0.03627,0.690983,0.930605,0.911639,0.786081,0.846139,0.786081,0.846139,0,0
cub200,10,1807,64,Slaty backed Gull,0,65,Western Gull,0,0.909738,0.005636,0.909738,65,Western Gull,0,0.909738,0.005636,0.909738,0.931419,0.957832,0.813128,0.897589,0.813128,0.897589,0,0
cub200,10,1809,64,Slaty backed Gull,0,58,California Gull,0,0.60233,0.008837,0.60233,58,California Gull,0,0.60233,0.008837,0.60233,0.930653,0.941159,0.620909,0.683843,0.620909,0.683843,0,0
cub200,10,1811,64,Slaty backed Gull,0,65,Western Gull,0,0.881097,0.002404,0.881097,65,Western Gull,0,0.881097,0.002404,0.881097,0.897283,0.906912,0.817124,0.924252,0.817124,0.924252,0,0
cub200,10,1812,64,Slaty backed Gull,0,83,Red legged Kittiwake,0,0.51206,0.186368,0.51206,83,Red legged Kittiwake,0,0.51206,0.186368,0.51206,0.839202,0.83536,0.557673,0.605484,0.557673,0.605484,0,0
cub200,10,1813,64,Slaty backed Gull,0,65,Western Gull,0,0.662109,0.006382,0.662109,65,Western Gull,0,0.662109,0.006382,0.662109,0.89804,0.91107,0.810639,0.891705,0.810639,0.891705,0,0
cub200,10,1815,64,Slaty backed Gull,0,59,Glaucous winged Gull,0,0.582021,0.041449,0.582021,59,Glaucous winged Gull,0,0.582021,0.041449,0.582021,0.935692,0.935011,0.833837,0.879403,0.833837,0.879403,0,0
cub200,10,1816,64,Slaty backed Gull,0,65,Western Gull,0,0.605444,0.053427,0.605444,65,Western Gull,0,0.605444,0.053427,0.605444,0.926916,0.93855,0.851795,0.887941,0.851795,0.887941,0,0
cub200,10,1818,64,Slaty backed Gull,0,65,Western Gull,0,0.481976,0.019342,0.481976,65,Western Gull,0,0.481976,0.019342,0.481976,0.895365,0.904687,0.810118,0.84818,0.810118,0.84818,0,0
cub200,10,1819,64,Slaty backed Gull,0,44,Northern Fulmar,0,0.763081,0.214133,0.763081,44,Northern Fulmar,0,0.763081,0.214133,0.763081,0.89125,0.924157,0.572174,0.620979,0.572174,0.620979,0,0
cub200,10,1820,64,Slaty backed Gull,0,44,Northern Fulmar,0,0.57927,0.412375,0.57927,44,Northern Fulmar,0,0.57927,0.412375,0.57927,0.904408,0.925724,0.64752,0.650196,0.64752,0.650196,0,0
cub200,10,1822,64,Slaty backed Gull,0,65,Western Gull,0,0.899441,0.015105,0.899441,65,Western Gull,0,0.899441,0.015105,0.899441,0.94335,0.944235,0.823845,0.890401,0.823845,0.890401,0,0
cub200,10,1823,64,Slaty backed Gull,0,59,Glaucous winged Gull,0,0.672523,0.070758,0.672523,59,Glaucous winged Gull,0,0.672523,0.070758,0.672523,0.864457,0.862335,0.716754,0.749735,0.716754,0.749735,0,0
cub200,10,1824,64,Slaty backed Gull,0,65,Western Gull,0,0.804418,0.005373,0.804418,65,Western Gull,0,0.804418,0.005373,0.804418,0.943158,0.957292,0.802469,0.883188,0.802469,0.883188,0,0
cub200,10,1825,64,Slaty backed Gull,0,59,Glaucous winged Gull,0,0.267258,0.057106,0.267258,59,Glaucous winged Gull,0,0.267258,0.057106,0.267258,0.900218,0.896493,0.714719,0.753865,0.714719,0.753865,0,0
cub200,10,1831,65,Western Gull,0,61,Herring Gull,0,0.54259,0.03259,0.54259,61,Herring Gull,0,0.54259,0.03259,0.54259,0.912369,0.920915,0.602062,0.646139,0.602062,0.646139,0,0
cub200,10,1832,65,Western Gull,0,58,California Gull,0,0.47469,0.180699,0.47469,58,California Gull,0,0.47469,0.180699,0.47469,0.867487,0.878847,0.787119,0.796709,0.787119,0.796709,0,0
cub200,10,1833,65,Western Gull,0,59,Glaucous winged Gull,0,0.535365,0.03152,0.535365,59,Glaucous winged Gull,0,0.535365,0.03152,0.535365,0.848674,0.849384,0.639036,0.695162,0.639036,0.695162,0,0
